id,title,year,language,era,director,lead_actor,lead_gender,imdb_rating,has_action,has_comedy,has_romance,has_songs,has_villain,has_thriller_elements,has_social_message,is_anti_hero,is_family_film,is_based_on_true_story,is_biographical,is_franchise,is_remake,is_sports_film,is_historical,is_horror,is_sci_fi,is_pan_india_blockbuster
premam_2015,Premam,2015,malayalam,2010s,Alphonse Puthren,Nivin Pauly,male,8.3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oppam_2016,Oppam,2016,malayalam,2010s,Priyadarshan,Mohanlal,male,7.6,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
kumbalangi_nights_2019,Kumbalangi Nights,2019,malayalam,2010s,Madhu C. Narayanan,Fahadh Faasil,male,8.4,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
lucifer_2019,Lucifer,2019,malayalam,2010s,Prithviraj Sukumaran,Mohanlal,male,7.5,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
joji_2021,Joji,2021,malayalam,2020s,Dileesh Pothan,Fahadh Faasil,male,7.7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt12361178,Drishyam 2,2021,malayalam,2020s,Jeethu Joseph,,male,8.4,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt7268738,Minnal Murali,2021,malayalam,2020s,Basil Joseph,,male,7.8,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
tt10534500,#Home,2021,malayalam,2020s,Rojin Thomas,,male,8.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7026666,Kurup,2021,malayalam,2020s,Srinath Rajendran,,male,7.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt13391710,Jana Gana Mana,2022,malayalam,2020s,Dijo Jose Antony,,male,8.3,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt11375428,Hridayam,2022,malayalam,2020s,Vineeth Sreenivasan,,male,8.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt14002046,Bheeshma Parvam,2022,malayalam,2020s,Amal Neerad,,male,7.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt9006564,2018,2023,malayalam,2020s,Jude Anthany Joseph,,male,8.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt26660021,Aavesham,2024,malayalam,2020s,Jithu Madhavan,,male,7.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt27431598,Bramayugam,2024,malayalam,2020s,Rahul Sadasivan,,male,7.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt15980138,Kishkindha Kaandam,2024,malayalam,2020s,,,male,8.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt5312232,Sairat,2016,marathi,2010s,Nagraj Manjule,,male,8.3,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
mouna_ragam_1986,Mouna Ragam,1986,tamil,classic,Mani Ratnam,Revathi,female,8.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0093603,Nayagan,1987,tamil,classic,Mani Ratnam,,male,8.6,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
apoorva_sagodharargal_1989,Apoorva Sagodharargal,1989,tamil,classic,Singeetam Srinivasa Rao,Kamal Haasan,male,8.2,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0101649,Thalapathi,1991,tamil,90s,Mani Ratnam,,male,8.5,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0112553,Bombay,1995,tamil,90s,Mani Ratnam,,male,8.1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
muthu_1995,Muthu,1995,tamil,90s,K. S. Ravikumar,Rajinikanth,male,7.7,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0116630,Indian,1996,tamil,90s,S. Shankar,,male,8.1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
minsara_kanavu_1997,Minsara Kanavu,1997,tamil,90s,Rajiv Menon,Prabhu Deva,male,7.5,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
padayappa_1999,Padayappa,1999,tamil,90s,K. S. Ravikumar,Rajinikanth,male,7.8,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
alaipayuthey_2000,Alaipayuthey,2000,tamil,90s,Mani Ratnam,Madhavan,male,8.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kandukondain_2000,Kandukondain Kandukondain,2000,tamil,90s,Rajiv Menon,Ajith Kumar,male,7.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mounam_pesiyadhe_2002,Mounam Pesiyadhe,2002,tamil,2000s,Mani Ratnam,Madhavan,male,7.7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0367495,Anbe Sivam,2003,tamil,2000s,Sundar C,,male,8.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
kaakha_kaakha_2003,Kaakha Kaakha,2003,tamil,2000s,Gautham Menon,Suriya,male,8.2,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0422320,Ghilli,2004,tamil,2000s,Dharani,,male,8.2,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0376127,Anniyan,2005,tamil,2000s,S. Shankar,,male,8.4,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0449951,Ghajini,2005,tamil,2000s,A. R. Murugadoss,,male,7.6,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
chandramukhi_2005,Chandramukhi,2005,tamil,2000s,P. Vasu,Rajinikanth,male,7.3,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
sillunu_oru_kaadhal_2006,Sillunu Oru Kaadhal,2006,tamil,2000s,Krishnasamy,Suriya,male,7.6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0479751,Sivaji,2007,tamil,2000s,S. Shankar,,male,7.6,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt1451409,Pokkiri,2007,tamil,2000s,Prabhu Deva,,male,7.6,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
paruthiveeran_2007,Paruthiveeran,2007,tamil,2000s,Ameer Sultan,Karthi,male,8.1,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
tt1180583,Vaaranam Aayiram,2008,tamil,2000s,Gautham Vasudev Menon,,male,8.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
dasavathaaram_2008,Dasavathaaram,2008,tamil,2000s,K. S. Ravikumar,Kamal Haasan,male,6.8,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
enthiran_2010,Enthiran,2010,tamil,2010s,Shankar,Rajinikanth,male,7.0,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True
vinnaithaandi_2010,Vinnaithaandi Varuvaayaa,2010,tamil,2000s,Gautham Menon,Simbu,male,7.7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
singam_2010,Singam,2010,tamil,2010s,Hari,Suriya,male,7.4,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
tt1705772,Mankatha,2011,tamil,2010s,Venkat Prabhu,,male,7.7,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
aadukalam_2011,Aadukalam,2011,tamil,2010s,Vetrimaaran,Dhanush,male,8.2,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
thuppakki_2012,Thuppakki,2012,tamil,2010s,A. R. Murugadoss,Vijay,male,8.3,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt2258337,Eega,2012,tamil,2010s,S. S. Rajamouli,,male,7.7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
tt2180477,Nanban,2012,tamil,2010s,S. Shankar,,male,7.8,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3_2012,3,2012,tamil,2010s,Aishwarya R. Dhanush,Dhanush,male,7.6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3801314,Kaththi,2014,tamil,2010s,A. R. Murugadoss,,male,8.1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2678948,Jilla,2014,tamil,2010s,R. T. Neason,,male,6.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2302966,I,2015,tamil,2010s,S. Shankar,,male,7.4,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt4987556,Thani Oruvan,2015,tamil,2010s,M. Raja,,male,8.4,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt4991384,Visaranai,2015,tamil,2010s,Vetrimaaran,,male,8.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
vedalam_2015,Vedalam,2015,tamil,2010s,Siva,Ajith Kumar,male,6.9,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt4981966,24,2016,tamil,2010s,Vikram Kumar,,male,7.9,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt5440700,Theri,2016,tamil,2010s,Atlee,,male,7.4,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt6380520,Dhuruvangal Pathinaaru,2016,tamil,2010s,Karthick Naren,,male,8.2,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt5071886,Kabali,2016,tamil,2010s,Pa Ranjith,,male,6.1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt5867800,Aruvi,2016,tamil,2010s,Arun Prabu Purushothaman,,male,8.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
vikram_vedha_2017,Vikram Vedha,2017,tamil,2010s,Pushkar-Gayathri,Vijay Sethupathi,male,8.4,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
mersal_2017,Mersal,2017,tamil,2010s,Atlee,Vijay,male,7.6,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt7019842,'96,2017,tamil,2010s,C. Prem Kumar,,male,8.5,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7060460,Theeran Athikaram Ondru,2017,tamil,2010s,H. Vinoth,,male,8.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7738784,Peranbu,2017,tamil,2010s,Ram,,male,8.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt6878378,Vivegam,2017,tamil,2010s,Siva,,male,6.1,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
96_2018,96,2018,tamil,2010s,C. Prem Kumar,Vijay Sethupathi,male,8.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pariyerum_perumal_2018,Pariyerum Perumal,2018,tamil,2010s,Mari Selvaraj,Kathir,male,8.5,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt5080556,2.0,2018,tamil,2010s,S. Shankar,,male,6.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt5959980,Vada Chennai,2018,tamil,2010s,Vetrimaaran,,male,8.4,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt7715202,Sarkar,2018,tamil,2010s,A. R. Murugadoss,,male,6.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7019942,Super Deluxe,2018,tamil,2010s,Thiagarajan Kumararaja,,male,8.2,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
super_deluxe_2019,Super Deluxe,2019,tamil,2010s,Thiagarajan Kumararaja,Vijay Sethupathi,ensemble,8.4,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
tt9900782,Kaithi,2019,tamil,2010s,Lokesh Kanagaraj,,male,8.4,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt9477520,Asuran,2019,tamil,2010s,Vetrimaaran,,male,8.4,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt9260636,Bigil,2019,tamil,2010s,Atlee,,male,6.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7725626,Viswasam,2019,tamil,2010s,Siva,,male,7.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
soorarai_pottru_2020,Soorarai Pottru,2020,tamil,2020s,Sudha Kongara,Suriya,male,8.7,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False
master_2021,Master,2021,tamil,2020s,Lokesh Kanagaraj,Vijay,male,7.7,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
karnan_2021,Karnan,2021,tamil,2020s,Mari Selvaraj,Dhanush,male,8.5,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt15097216,Jai Bhim,2021,tamil,2020s,T. J. Gnanavel,,male,8.6,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
vikram_2022,Vikram,2022,tamil,2020s,Lokesh Kanagaraj,Kamal Haasan,male,8.4,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True
tt11301946,Beast,2022,tamil,2020s,Nelson Dilipkumar,,male,5.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt10701074,Ponniyin Selvan: I,2022,tamil,2020s,Mani Ratnam,,male,7.5,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
tt11497716,The Legend,2022,tamil,2020s,J.D.,,male,4.5,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt10806040,Valimai,2022,tamil,2020s,H. Vinoth,,male,6.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt22488728,Love Today,2022,tamil,2020s,Pradeep Ranganathan,,male,8.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ponniyin_selvan_1_2022,Ponniyin Selvan: Part 1,2022,tamil,2020s,Mani Ratnam,Vikram,male,7.3,True,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False
tt15654328,Leo,2023,tamil,2020s,Lokesh Kanagaraj,,male,7.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt11663228,Jailer,2023,tamil,2020s,Nelson Dilipkumar,,male,7.2,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt11998558,Varisu,2023,tamil,2020s,Vamsi Paidipally,,male,5.9,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt22444570,Ponniyin Selvan: II,2023,tamil,2020s,Mani Ratnam,,male,7.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt26548265,Maharaja,2024,tamil,2020s,Nithilan Saminathan,,male,8.3,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt26758372,Meiyazhagan,2024,tamil,2020s,C. Prem Kumar,,male,8.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt8066940,Indian 2,2024,tamil,2020s,S. Shankar,,male,3.8,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
khaidi_1983,Khaidi,1983,telugu,classic,A. Kodandarami Reddy,Chiranjeevi,male,7.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
jagadeka_veerudu_1990,Jagadeka Veerudu Atiloka Sundari,1990,telugu,classic,S. V. Krishna Reddy,Chiranjeevi,male,7.4,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
gharana_mogudu_1992,Gharana Mogudu,1992,telugu,90s,K. Raghavendra Rao,Chiranjeevi,male,7.3,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
premikudu_1994,Premikudu,1994,telugu,90s,Raghavendra Rao,Venkatesh,male,7.1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
coolie_no1_telugu_1995,Coolie No. 1,1995,telugu,90s,V. V. Vinayak,Venkatesh,male,6.8,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
thammudu_1997,Thammudu,1997,telugu,90s,Puri Jagannadh,Pawan Kalyan,male,7.2,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tholi_prema_1998,Tholi Prema,1998,telugu,90s,Karunakaran,Pawan Kalyan,male,7.8,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kushi_2001,Kushi,2001,telugu,2000s,S. J. Suresh,Pawan Kalyan,male,7.4,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
student_no1_2001,Student No. 1,2001,telugu,2000s,S. S. Rajamouli,Jr. NTR,male,7.3,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
idiot_2002,Idiot,2002,telugu,2000s,Puri Jagannadh,Ravi Teja,male,7.3,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
okkadu_2003,Okkadu,2003,telugu,2000s,Gunasekhar,Mahesh Babu,male,7.5,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
simhadri_2003,Simhadri,2003,telugu,2000s,S. S. Rajamouli,Jr. NTR,male,7.6,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
arya_2004,Arya,2004,telugu,2000s,Sukumar,Allu Arjun,male,7.5,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0471571,Athadu,2005,telugu,2000s,Trivikram Srinivas,,male,8.2,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
nuvvostanante_nenoddantana_2005,Nuvvostanante Nenoddantana,2005,telugu,2000s,Prabhu Deva,Siddharth,male,7.6,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
bunny_2005,Bunny,2005,telugu,2000s,Devaraj Mohan,Allu Arjun,male,6.8,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
chatrapathi_2005,Chatrapathi,2005,telugu,2000s,S. S. Rajamouli,Prabhas,male,7.5,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0816258,Pokiri,2006,telugu,2000s,Puri Jagannadh,,male,8.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bommarillu_2006,Bommarillu,2006,telugu,2000s,Sukumar,Siddharth,male,8.0,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
happy_days_2007,Happy Days,2007,telugu,2000s,Sekhar Kammula,Varun Sandesh,male,8.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
jalsa_2008,Jalsa,2008,telugu,2000s,Trivikram Srinivas,Pawan Kalyan,male,7.4,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1447500,Magadheera,2009,telugu,2000s,S. S. Rajamouli,,male,7.7,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
brindavanam_2010,Brindavanam,2010,telugu,2010s,Vasu Varma,Jr. NTR,male,7.1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
tt1756476,Dookudu,2011,telugu,2010s,Srinu Vaitla,,male,7.4,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
julayi_2012,Julayi,2012,telugu,2010s,Trivikram Srinivas,Allu Arjun,male,7.2,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
attarintiki_daredi_2013,Attarintiki Daredi,2013,telugu,2010s,Trivikram Srinivas,Pawan Kalyan,male,7.7,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt2375559,1: Nenokkadine,2014,telugu,2010s,Sukumar,,male,7.9,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
race_gurram_2014,Race Gurram,2014,telugu,2010s,Surender Reddy,Allu Arjun,male,7.3,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bahubali_1_2015,Baahubali: The Beginning,2015,telugu,2010s,S. S. Rajamouli,Prabhas,male,8.0,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
srimanthudu_2015,Srimanthudu,2015,telugu,2010s,Koratala Siva,Mahesh Babu,male,7.6,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
son_of_satyamurthy_2015,S/O Satyamurthy,2015,telugu,2010s,Trivikram Srinivas,Allu Arjun,male,7.5,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
nannaku_prematho_2016,Nannaku Prematho,2016,telugu,2010s,Sukumar,Jr. NTR,male,7.5,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
janatha_garage_2016,Janatha Garage,2016,telugu,2010s,Koratala Siva,Jr. NTR,male,7.3,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
bahubali_2_2017,Baahubali 2: The Conclusion,2017,telugu,2010s,S. S. Rajamouli,Prabhas,male,8.2,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
arjun_reddy_2017,Arjun Reddy,2017,telugu,2010s,Sandeep Reddy Vanga,Vijay Deverakonda,male,8.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
fidaa_2017,Fidaa,2017,telugu,2010s,Sekhar Kammula,Sai Pallavi,female,7.9,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
dj_duvvada_2017,DJ: Duvvada Jagannadham,2017,telugu,2010s,Harish Shankar,Allu Arjun,male,6.9,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7392212,Rangasthalam,2018,telugu,2010s,Sukumar,,male,8.2,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
tt6980546,Bharat Ane Nenu,2018,telugu,2010s,Koratala Siva,,male,7.4,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt8590896,Geetha Govindam,2018,telugu,2010s,Parasuram,,male,7.7,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt7465992,Mahanati,2018,telugu,2010s,Nag Ashwin,,male,8.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
agnyaathavaasi_2018,Agnyaathavaasi,2018,telugu,2010s,Trivikram Srinivas,Pawan Kalyan,male,5.6,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
jersey_2019,Jersey,2019,telugu,2010s,Gowtam Tinnanuri,Nani,male,8.6,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
tt6836936,Saaho,2019,telugu,2010s,ARUN NAYAK AK,,male,5.1,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt10214826,Agent Sai Srinivasa Athreya,2019,telugu,2010s,,,male,8.3,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
maharshi_2019,Maharshi,2019,telugu,2010s,Vamshi Paidipally,Mahesh Babu,male,7.1,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
ala_vaikunthapurramuloo_2020,Ala Vaikunthapurramuloo,2020,telugu,2020s,Trivikram Srinivas,Allu Arjun,male,7.7,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
bheeshma_2020,Bheeshma,2020,telugu,2020s,Venkat Kudumula,Nithiin,male,6.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pushpa_2021,Pushpa: The Rise,2021,telugu,2020s,Sukumar,Allu Arjun,male,7.6,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True
tt10152736,Thalaivi,2021,telugu,2020s,A. L. Vijay,,male,5.9,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt13349716,Shyam Singha Roy,2021,telugu,2020s,,,male,7.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
uppena_2021,Uppena,2021,telugu,2020s,Bucchi Babu Sana,Panja Vaisshnav Tej,male,7.6,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
vakeel_saab_2021,Vakeel Saab,2021,telugu,2020s,Venu Sriram,Pawan Kalyan,male,7.2,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False
krack_2021,Krack,2021,telugu,2020s,Gopichand Malineni,Ravi Teja,male,7.3,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
rrr_2022,RRR,2022,telugu,2020s,S. S. Rajamouli,Ram Charan,male,7.9,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
tt20850406,Sita Ramam,2022,telugu,2020s,Hanu Raghavapudi,,male,8.5,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
virata_parvam_2022,Virata Parvam,2022,telugu,2020s,Venu Udugula,Rana Daggubati,male,7.3,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False
tt13927994,Salaar,2023,telugu,2020s,Prashanth Neel,,male,6.7,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt25433734,Hi Nanna,2023,telugu,2020s,Shouryuv,,male,8.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
waltair_veerayya_2023,Waltair Veerayya,2023,telugu,2020s,Bobby Kolli,Chiranjeevi,male,6.4,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt16539454,Pushpa 2: The Rule,2024,telugu,2020s,Sukumar,,male,6.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt27540542,Lucky Baskhar,2024,telugu,2020s,Venky Atluri,,male,8.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt15433956,Hanu Man,2024,telugu,2020s,Prasanth Varma,,male,7.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
